internal_id,testrail_case_id,testrail_link,report,section,title,title_len,d1_useful,d1_reason,d2a_sense,d2a_reason,d3_genuine_layman,d3_traceable,d3_jargon_in_tester_text,d3_internal_id_in_tester_text,refs
IV-PERS-04,C30582,https://shopview.testrail.io/index.php?/cases/view/30582,IV,IV — Column Selection & Persistence,Defensive restore: a stale saved category or vendor is dropped on load,70,KEEP,Persistence/restore contract. NOTE: Stefan flagged on the kickoff that per-user-per-device persistence may be delegated to the Filters squad — re-check before execution.,SENSIBLE,"was FIX-WORDING in the 2026-07-28 audit; repaired and pushed the same day (see reconciliation-2026-07-28/testrail-execution-log-2026-07-28.md) - original finding: Expected line 1 asserts the GENERAL rule ""an invalid saved value falls back to its default"" but the steps only drive the stale-category/vendor path — ",PASS,yes,,,SV-8675 (specs/inventory-value.md Story 8 S8-R6)
IV-SCOPE-01,C30540,https://shopview.testrail.io/index.php?/cases/view/30540,IV,IV — Row Scope,A part appears only if not a core charge and on-hand quantity is above zero,75,KEEP,"Row-model/scope contract (who appears, where, exactly once) — data-correctness core.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8669 (specs/inventory-value.md Story 2 S2-R1; S2-R2; S2-N1; S2-N2; §3 Key Decisions)
IV-SCOPE-02,C30541,https://shopview.testrail.io/index.php?/cases/view/30541,IV,IV — Row Scope,A part stocked at two selected locations shows as two rows; never merged,72,KEEP,"Row-model/scope contract (who appears, where, exactly once) — data-correctness core.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8669 (specs/inventory-value.md Story 2 S2-R3; §2 Known Limitations (v1))
IV-SCOPE-05,C30544,https://shopview.testrail.io/index.php?/cases/view/30544,IV,IV — Row Scope,There is no dead-stock exclusion - a slow-moving part still appears,67,KEEP,"Row-model/scope contract (who appears, where, exactly once) — data-correctness core.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8669 (specs/inventory-value.md Story 2 context note (no dead-stock exclusion))
IV-SORT-01,C30583,https://shopview.testrail.io/index.php?/cases/view/30583,IV,IV — Sorting,Rows are sorted by Total Cost highest first on load and after any reload,72,KEEP,"Sorting contract (default/direction/null placement/scope) — spec-defined, observable, distinct.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8676 (specs/inventory-value.md Story 9 S9-R1; §3 Key Decisions (Total Cost default sort))
IV-SORT-02,C30584,https://shopview.testrail.io/index.php?/cases/view/30584,IV,IV — Sorting,Header clicks sort ascending then descending; no third state; page 1 returns,76,KEEP,"Sorting contract (default/direction/null placement/scope) — spec-defined, observable, distinct.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8676 (specs/inventory-value.md Story 9 S9-R2)
IV-SORT-03,C30585,https://shopview.testrail.io/index.php?/cases/view/30585,IV,IV — Sorting,Money and numeric columns sort by value; text columns sort as text,66,KEEP,"Sorting contract (default/direction/null placement/scope) — spec-defined, observable, distinct.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8676 (specs/inventory-value.md Story 9 S9-R3)
IV-SORT-04,C30586,https://shopview.testrail.io/index.php?/cases/view/30586,IV,IV — Sorting,Sorting reorders only the data rows — the totals row stays at the bottom,72,KEEP,"Sorting contract (default/direction/null placement/scope) — spec-defined, observable, distinct.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8676 (specs/inventory-value.md Story 9 S9-R4; S9-R5)
IV-TOT-01,C30556,https://shopview.testrail.io/index.php?/cases/view/30556,IV,IV — Totals Row,"Totals row: Total label, blank identity/per-unit cells, pinned bold Total Cost",78,KEEP,Totals/summary aggregation contract over the full filtered set — catches real aggregation bugs.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8671 (specs/inventory-value.md Story 4 S4-R1; S4-R4; S4-R5; S4-R6; S4-R7; Story 12 S12-R5)
IV-TOT-02,C30557,https://shopview.testrail.io/index.php?/cases/view/30557,IV,IV — Totals Row,"Totals row sums the FULL filtered set on the server, not just the visible page",78,KEEP,Totals/summary aggregation contract over the full filtered set — catches real aggregation bugs.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8671 (specs/inventory-value.md Story 4 S4-R2; S4-R8; Story 6 S6-R6; §2 Scale and data model; §4 Terminology (Filtered set))
IV-TOT-03,C30558,https://shopview.testrail.io/index.php?/cases/view/30558,IV,IV — Totals Row,Totals-row Margin % is recomputed from the totals; not an average of rows,73,KEEP,Totals/summary aggregation contract over the full filtered set — catches real aggregation bugs.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8671 (specs/inventory-value.md Story 4 S4-R3)
IV-VIS-01,C30596,https://shopview.testrail.io/index.php?/cases/view/30596,IV,IV — Visual & Accessibility,All-white table with no row shading on the standard report backdrop,67,WEAK-KEEP,"All-white/backdrop theme; cosmetic, verify once.",SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8679 (specs/inventory-value.md Story 12 S12-R1)
IV-VIS-02,C30597,https://shopview.testrail.io/index.php?/cases/view/30597,IV,IV — Visual & Accessibility,Toolbar layout: menu leftmost then Column Selection; then the 5 filters,71,WEAK-KEEP,Toolbar control order; cosmetic conformance.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8679 (specs/inventory-value.md Story 12 S12-R2; S12-R3)
IV-VIS-04,C30599,https://shopview.testrail.io/index.php?/cases/view/30599,IV,IV — Visual & Accessibility,Long Description; Category and Vendor truncate on hover; Part # never does,74,KEEP,Accessibility/visual conformance requirement from the spec.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8679 (specs/inventory-value.md Story 12 S12-R6)
IV-VIS-05,C30600,https://shopview.testrail.io/index.php?/cases/view/30600,IV,IV — Visual & Accessibility,"In dark mode the page background, toolbar, cells; the ""—"" glyph remain legible",78,WEAK-KEEP,Dark mode legibility; verify once.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8679 (specs/inventory-value.md Story 12 S12-R7)
IV-VIS-06,C30601,https://shopview.testrail.io/index.php?/cases/view/30601,IV,IV — Visual & Accessibility,Each sortable header exposes its sort state and shows the direction,67,WEAK-KEEP,aria-sort exposure; one-time a11y check.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8679 (specs/inventory-value.md Story 12 S12-R8)
IV-VIS-07,C30602,https://shopview.testrail.io/index.php?/cases/view/30602,IV,IV — Visual & Accessibility,The icon-only download and Column Selection buttons carry accessible names,74,WEAK-KEEP,Accessible names on icon buttons; one-time a11y check.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8679 (specs/inventory-value.md Story 12 S12-R9)
PV-API-01,C30388,https://shopview.testrail.io/index.php?/cases/view/30388,PV,PV — API,The report is server-paginated - the backend returns one page of rows at a time,79,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8642 (specs/parts-velocity.md §2 (server-paginated); S2-R10)
PV-API-02,C30389,https://shopview.testrail.io/index.php?/cases/view/30389,PV,PV — API,Each filter or search change re-queries the server and returns page one,71,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8642 (specs/parts-velocity.md S2-R10)
PV-API-03,C30390,https://shopview.testrail.io/index.php?/cases/view/30390,PV,PV — API,Header-click sorting re-queries the server; nulls first asc and last desc,73,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8643 (specs/parts-velocity.md S3-R3)
PV-API-04,C30391,https://shopview.testrail.io/index.php?/cases/view/30391,PV,PV — API,The backend denies report data AND export without Inventory Reports View,72,KEEP,Server-side contract (pagination/sort/snapshot/enforcement) — placed in an API section per Rule 4; verifiable via network tab/DB; failures are real defects.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,PV-PERM-03,SV-8641 (specs/parts-velocity.md S1-R4; S1-N2)
