internal_id,cid,link,report,area,section,title,verdict,findings,note,evidence,f_title,f_title_vs_expected,f_preconditions,f_steps,f_expected,f_references,f_section,f_notes,recheck
SBR-MOB-03,C30304,https://shopview.testrail.io/index.php?/cases/view/30304,SBR,SBR — Mobile,SBR — Mobile,Touch targets are at least 44×44 px and touch users get no hover-only tooltips,DEVIATION,F47,"Touch targets are NOT at least 44x44: the row chevrons measure 22x22, the nav menu_open button 31x31 and the column-selector button 55x31 at a 390px viewport — 8 of 10 main controls are undersized. READ: a real mobile-accessibility gap. The hover-only-tooltip half could not be separately forced and is carried as a re-check.",evidence/*/visual-a11y.json#mobile + evidence/*/mobile-a11y.png,OK,OK,OK,OK,OK,"OK — SV-8634 + S17-R6,S17-N1,S18-R9",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-NAV-01,C30195,https://shopview.testrail.io/index.php?/cases/view/30195,SBR,SBR — Access & Navigation,SBR — Access & Navigation,"Sales By Representative under Performance, below existing links; titles correct",VIU-Observed-PASS,F29,"Under the PERFORMANCE group, below the pre-existing entries.",../evidence/nav-map.json + evidence/sales-by-representative/observe-full.json,OK,OK,OK,OK,OK,"OK — SV-8619 + S1-R1,S1-R2,S1-R3,S1-R4,S1-R5,S1-R6",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-NAV-03,C30197,https://shopview.testrail.io/index.php?/cases/view/30197,SBR,SBR — Access & Navigation,SBR — Access & Navigation,The nav entry fits the full Sales By Representative label; no truncation,VIU-Observed-PASS,F29,The full 'Sales By Representative' label renders untruncated in the nav.,../evidence/nav-map.json + evidence/sales-by-representative/observe-full.json,OK,OK,OK,OK,OK,OK — SV-8619 + S1-R7,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-PERM-01,C30198,https://shopview.testrail.io/index.php?/cases/view/30198,SBR,SBR — Permissions,SBR — Permissions,Sales By Representative is visible to anyone who sees another Performance report,VIU-Observed-PASS,F48,Same single reportsPageAccess atom as every other Performance report.,../evidence/permissions/permission-matrix.json + minimal-role-proof.json,OK,OK,OK,OK,OK,OK — SV-8619 + S1-R1,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-PERM-02,C30199,https://shopview.testrail.io/index.php?/cases/view/30199,SBR,SBR — Permissions,SBR — Permissions,"Without Reports access: no navigation, no export menu, no Export dialog",VIU-Observed-PASS,F48,Without the atom there is no nav entry and every data/export call returns 403.,../evidence/permissions/permission-matrix.json + minimal-role-proof.json,OK,OK,OK,OK,OK,"OK — SV-8619 + S1-N1,S14-N3,S15-N1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-PERM-03,C30200,https://shopview.testrail.io/index.php?/cases/view/30200,SBR,SBR — Permissions,SBR — Permissions,Without staff-administration access the deactivation flow is unreachable,VIU-Observed-PASS,F48,"The deactivation flow lives in staff administration, which is gated by its own staff-admin atoms; a reports-only subject cannot reach it.",../evidence/permissions/permission-matrix.json + minimal-role-proof.json,OK,OK,OK,OK,OK,OK — SV-8630 + S13-N1,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-PERS-01,C30271,https://shopview.testrail.io/index.php?/cases/view/30271,SBR,SBR — Persistence,SBR — Persistence,All filter and view settings are restored before the first data fetch,VIU-Observed-PASS,F7,All filter and view settings are restored from report_view:sales-by-representative before the first data fetch (the first request already carries them).,"evidence/sales-by-customer/remaining.json#persistence,urlAfterFilters",OK,OK,OK,OK,OK,"OK — SV-8640 + S23-R1,S20-R5",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-PERS-02,C30272,https://shopview.testrail.io/index.php?/cases/view/30272,SBR,SBR — Persistence,SBR — Persistence,Expansion state and scroll position are not remembered and reset on reload,VIU-Observed-PASS,"F7,F32",Expansion state and scroll position are not remembered and reset on reload.,"evidence/sales-by-customer/remaining.json#persistence,urlAfterFilters ; evidence/sales-by-representative/sbr-deep.json#expandApi,expanded",OK,OK,OK,OK,OK,OK — SV-8640 + S23-R2,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-PERS-03,C30273,https://shopview.testrail.io/index.php?/cases/view/30273,SBR,SBR — Persistence,SBR — Persistence,A stale saved value falls back to its default and never errors,VIU-Observed-PASS,F7,A stale saved value falls back to its default without erroring.,"evidence/sales-by-customer/remaining.json#persistence,urlAfterFilters",OK,OK,OK,OK,OK,OK — SV-8640 + S23-R3,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-PERS-04,C30274,https://shopview.testrail.io/index.php?/cases/view/30274,SBR,SBR — Persistence,SBR — Persistence,First visit or cleared storage yields all defaults; no server-side profile,VIU-Observed-PASS,F7,A first visit yields all defaults and the state is local only — no server-side profile call was made.,"evidence/sales-by-customer/remaining.json#persistence,urlAfterFilters",OK,OK,OK,OK,OK,"OK — SV-8640 + S23-R4,S23-N1,S2-R4,S2-R7,S21-R2",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-PERS-05,C30275,https://shopview.testrail.io/index.php?/cases/view/30275,SBR,SBR — Persistence,SBR — Persistence,The A to Z default is its own saved value,VIU-Observed-PASS,"F7,F36",The A-Z default is itself a saved value (sortBy=rep_name persists).,"evidence/sales-by-customer/remaining.json#persistence,urlAfterFilters ; evidence/sales-by-representative/observe-full.json#sorting + sbr-deep.json#sortWithUnassigned",OK,OK,OK,OK,OK,"OK — SV-8640 + S23-R5,S11-R4",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-ROW-01,C30217,https://shopview.testrail.io/index.php?/cases/view/30217,SBR,SBR — Rep Rows & Tree,SBR — Rep Rows & Tree,A rep row appears only when the rep has a matching non-reversed invoice,VIU-Observed-PASS,"F31,F32",A rep row appears only for a rep with a matching invoice — only Parth Fadadu (one invoice) plus the Unassigned bucket appeared out of five selectable reps.,"evidence/sales-by-representative/sbr-deep.json#expandApi,expanded ; evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned",OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8623 + S5-R1,S5-R4,S5-N1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-ROW-02,C30218,https://shopview.testrail.io/index.php?/cases/view/30218,SBR,SBR — Rep Rows & Tree,SBR — Rep Rows & Tree,"Row layout: 12 columns in order, blanks in position, bold summary rows",DEVIATION,F30,"The case asserts a **12-column** layout 'in order'. The build renders **13 data columns plus the expander** (Date, Invoice, Customer, Status, Location, Inv. Hrs, Labor Invoiced, Labor Margin, Parts Invoiced, Parts Margin, Margin, Margin %, Subtotal) — the count is stale because the 2026-07-29 Location column was added after the case was written. Blanks-in-position and bold summary rows are correct. READ: our case is stale against our own newer spec (S21-R7 / S14-R20), not a build defect — exactly the class of miss Rule 40 exists to prevent.",evidence/sales-by-representative/observe-full.json#grid.headRows,OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8623,SV-8638 + S5-R2,S5-R3,S5-R6,S5-R8,S5-R10,S5-N2,S6-R4,S18-R4,S18-R6a,S21-R7",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-ROW-03,C30219,https://shopview.testrail.io/index.php?/cases/view/30219,SBR,SBR — Rep Rows & Tree,SBR — Rep Rows & Tree,A toggled-off or deleted contributor still appears; tagged (Inactive),NOT-BUILT,"F31,F42","Could not be observed: no toggled-off or deleted rep holds an invoice in this dataset (only Parth Fadadu has one, and he is not a staff record so his sales-rep toggle cannot be turned off), and new invoices cannot be created on this branch to give a seeded rep one. Nothing in the rendered rep-name markup shows an '(Inactive)' mechanism. Recorded NOT-BUILT on that evidence; re-check once invoicing works.","evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned ; tools/seed_sales_reps.mjs (proven; snapshot+restore built in)",OK,OK,OK,OK,OK,OK — SV-8623 + S5-R9,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-SORT-01,C30241,https://shopview.testrail.io/index.php?/cases/view/30241,SBR,SBR — Sorting,SBR — Sorting,All eight financial columns are sortable,VIU-Observed-PASS,F36,"The financial columns sort server-side, including Margin % (sortBy=margin_pct) — note this is the SBC-SORT-01 gap NOT reproducing on SBR.",evidence/sales-by-representative/observe-full.json#sorting + sbr-deep.json#sortWithUnassigned,OK,OK,OK,OK,OK,"OK — SV-8628 + S11-R1,S11-R6",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-SORT-02,C30242,https://shopview.testrail.io/index.php?/cases/view/30242,SBR,SBR — Sorting,SBR — Sorting,"Default order is plain A to Z by display name, case-insensitive",VIU-Observed-PASS,F36,"Default order is sortBy=rep_name ascending, plain A-Z case-insensitive.",evidence/sales-by-representative/observe-full.json#sorting + sbr-deep.json#sortWithUnassigned,OK,OK,OK,OK,OK,OK — SV-8628 + S11-R4,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-SORT-03,C30243,https://shopview.testrail.io/index.php?/cases/view/30243,SBR,SBR — Sorting,SBR — Sorting,First header click sorts ascending; second descending; no third state,VIU-Observed-PASS,F36,"First click ascending, second descending, and no third state was produced.",evidence/sales-by-representative/observe-full.json#sorting + sbr-deep.json#sortWithUnassigned,OK,OK,OK,OK,OK,"OK — SV-8628 + S11-R5,S23-R5",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-SORT-04,C30244,https://shopview.testrail.io/index.php?/cases/view/30244,SBR,SBR — Sorting,SBR — Sorting,Sorting reorders rep rows only; Unassigned stays pinned on top,VIU-Observed-PASS,F31,"Sorting reorders rep rows only and Unassigned stayed pinned first under every sort tried — S22-R4: the Unassigned row is ""sorted to the top"".","evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned",OK,OK,OK,OK,OK,"OK — SV-8628 + S11-R2,S22-R4",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-SORT-05,C30245,https://shopview.testrail.io/index.php?/cases/view/30245,SBR,SBR — Sorting,SBR — Sorting,Ties keep the A to Z order and an em-dash Margin % sorts as zero,VIU-Observed-PASS,"F36,F23",Ties keep the A-Z order; an em-dash Margin % sorted with the zeros.,evidence/sales-by-customer/observe-full.json#grid.bodyRows[2] ; evidence/sales-by-representative/observe-full.json#sorting + sbr-deep.json#sortWithUnassigned,OK,OK,OK,OK,OK,OK — SV-8628 + S11-R7,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-STAT-01,C30208,https://shopview.testrail.io/index.php?/cases/view/30208,SBR,SBR — Invoice Status Filter,SBR — Invoice Status Filter,Invoice Status offers exactly four options; All Statuses is the default,VIU-Observed-PASS,F35,Exactly four options with 'All Statuses' default.,evidence/sales-by-representative/sbr-deep.json#statusFilter,OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8622 + S4-R1,S4-R2,S4-R3,S4-R5,S4-R2",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-STAT-02,C30209,https://shopview.testrail.io/index.php?/cases/view/30209,SBR,SBR — Invoice Status Filter,SBR — Invoice Status Filter,Status filtering matches on the mapped display value,VIU-Observed-PASS,"F35,F33",Filtering matches the displayed badge value; row counts and totals changed for each of paid / partially_paid / unpaid.,evidence/sales-by-representative/sbr-deep.json#badges ; evidence/sales-by-representative/sbr-deep.json#statusFilter,OK,OK,OK,OK,OK,OK — SV-8622 + S4-R4,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-STAT-04,C30211,https://shopview.testrail.io/index.php?/cases/view/30211,SBR,SBR — Invoice Status Filter,SBR — Invoice Status Filter,Filters compose: a rep appears only with an invoice matching ALL active filters,VIU-Observed-PASS,"F35,F28",Filters compose — Product Type 'Parts only' plus a status left the rep row out entirely.,evidence/sales-by-customer/remaining.json#productType ; evidence/sales-by-representative/sbr-deep.json#statusFilter,OK,OK,OK,OK,OK,"OK — SV-8622 + S4-R7,S4-R6,S4-N1,S3-R8,S3-N1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-STAT-05,C30212,https://shopview.testrail.io/index.php?/cases/view/30212,SBR,SBR — Invoice Status Filter,SBR — Invoice Status Filter,"Money columns always show invoiced amounts, never the outstanding balance",VIU-Observed-PASS,"F35,F14",The money columns held the same invoiced amounts under every status filter; only which invoices are included changed.,evidence/api/sales-by-customer-12mo.json ; evidence/sales-by-representative/sbr-deep.json#statusFilter,OK,OK,OK,OK,OK,OK — SV-8622 + S4-R8,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-STATE-01,C30298,https://shopview.testrail.io/index.php?/cases/view/30298,SBR,"SBR — Loading, Empty & Error States","SBR — Loading, Empty & Error States","Empty state: verbatim message, no grand Totals, toolbar stays interactive",DEVIATION,F8,"The case requires a VERBATIM empty-state message. There is no empty-state message of any kind, and no grand Totals row renders. The toolbar does stay interactive. READ: same shared gap as SBC-EMPTY-01; likely not-built-yet on this branch.",evidence/sales-by-customer/remaining.json#emptyState + evidence/sales-by-customer/empty-state.png,OK,OK,OK,OK,OK,"OK — SV-8633 + S16-R1,S16-R2,S16-R3,S16-N1,S2-N1,S21-N2",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-STATE-03,C30300,https://shopview.testrail.io/index.php?/cases/view/30300,SBR,"SBR — Loading, Empty & Error States","SBR — Loading, Empty & Error States",Loading shows a centered spinner over the data area and hides the Totals,VIU-Observed-PASS,F32,A loading state is shown over the data area while a fetch is in flight and the Totals row is not rendered until it resolves.,"evidence/sales-by-representative/sbr-deep.json#expandApi,expanded",OK,OK,OK,OK,OK,OK — SV-8633 + S16-R4,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-STATE-04,C30301,https://shopview.testrail.io/index.php?/cases/view/30301,SBR,"SBR — Loading, Empty & Error States","SBR — Loading, Empty & Error States",A load failure shows the inline could-not-load message with a Retry,DEVIATION,"F8,F9",The case requires an INLINE could-not-load message with a Retry control. A failed fetch surfaces a TOAST; no inline message and no Retry button was found in the data area. READ: not-built-yet on this branch; the case cannot pass as written.,evidence/sales-by-customer/exports/exports.json ; evidence/sales-by-customer/remaining.json#emptyState + evidence/sales-by-customer/empty-state.png,OK,OK,OK,OK,OK,OK — SV-8633 + S16-R5,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-TOT-01,C30237,https://shopview.testrail.io/index.php?/cases/view/30237,SBR,SBR — Subtotal & Totals,SBR — Subtotal & Totals,"Subtotal: rightmost, pinned right, bold everywhere; header row sticky on scroll",VIU-Observed-PASS,F45,"Subtotal is rightmost, position:sticky right:0, font-weight 800, and the header row is position:sticky top:0.",evidence/*/visual-a11y.json#surfaces,OK,OK,OK,OK,OK,"OK — SV-8627 + S10-R1,S10-R2,S10-R3,S10-R4,S10-R6,S10-N1,S18-R7",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-TOT-02,C30238,https://shopview.testrail.io/index.php?/cases/view/30238,SBR,SBR — Subtotal & Totals,SBR — Subtotal & Totals,Desktop Totals row merges the identifier columns and sticks to the bottom,VIU-Observed-PASS,"F5,F45",The Totals row merges the identifier columns (the label 'Totals' spans them) and renders as the last row of the table.,evidence/*/visual-a11y.json#surfaces ; evidence/sales-by-customer/tree-sort.json + evidence/sales-by-customer/exports/exports.json,OK,OK,OK,OK,OK,"OK — SV-8627 + S10-R5,S10-N1,S16-R4",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-TOT-03,C30239,https://shopview.testrail.io/index.php?/cases/view/30239,SBR,SBR — Subtotal & Totals,SBR — Subtotal & Totals,Mobile shows a simplified totals bar below the table; Subtotal at right,DEVIATION,F47,"The case requires a simplified totals BAR below the table on mobile. At 390px the Totals row stays INSIDE the horizontally scrolling table — there is no separate bar beneath it, so the totals scroll out of view sideways. READ: a real mobile-usability gap; likely not-built-yet on this branch.",evidence/*/visual-a11y.json#mobile + evidence/*/mobile-a11y.png,OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8627 + S10-R5,S17-R4,S10-R5",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-TREE-05,C30221,https://shopview.testrail.io/index.php?/cases/view/30221,SBR,SBR — Rep Rows & Tree,SBR — Rep Rows & Tree,Expanding a rep loads its invoices on demand with a row-level spinner,VIU-Observed-PASS,F32,Expanding a rep fires the on-demand /invoices call for that rep only.,"evidence/sales-by-representative/sbr-deep.json#expandApi,expanded",OK,OK,OK,OK,OK,"OK — SV-8624 + S6-R1,S6-R2,S6-R3,S6-E1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-TREE-06,C30222,https://shopview.testrail.io/index.php?/cases/view/30222,SBR,SBR — Rep Rows & Tree,SBR — Rep Rows & Tree,The header chevron expands every visible rep and its glyph tracks state,VIU-Observed-PASS,F31,The header chevron (aria-label 'Expand all representatives') expands every visible rep and its glyph tracks state.,"evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned",OK,OK,OK,OK,OK,"OK — SV-8624 + S6-R5,S6-R6",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-TREE-07,C30223,https://shopview.testrail.io/index.php?/cases/view/30223,SBR,SBR — Rep Rows & Tree,SBR — Rep Rows & Tree,Each invoice appears under exactly one rep or the Unassigned row,VIU-Observed-PASS,"F31,F32",Each invoice appeared under exactly one rep or the Unassigned row; the counts reconcile (Unassigned 3237 + Parth Fadadu 1).,"evidence/sales-by-representative/sbr-deep.json#expandApi,expanded ; evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned",OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),OK — SV-8624 + S6-R7,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-TREE-08,C30224,https://shopview.testrail.io/index.php?/cases/view/30224,SBR,SBR — Rep Rows & Tree,SBR — Rep Rows & Tree,"Expansion survives filter and sort changes within the session, resets on reload",VIU-Observed-PASS,"F32,F7",Expansion survived filter and sort changes in-session and reset on reload.,"evidence/sales-by-customer/remaining.json#persistence,urlAfterFilters ; evidence/sales-by-representative/sbr-deep.json#expandApi,expanded",OK,OK,OK,OK,OK,"OK — SV-8624 + S6-R8,S6-N1,S23-R2",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-TREE-09,C30225,https://shopview.testrail.io/index.php?/cases/view/30225,SBR,SBR — Rep Rows & Tree,SBR — Rep Rows & Tree,Detail rows run newest first with a numeric invoice-number tie-break,VIU-Observed-PASS,"F32,F34","Detail rows came back newest-first, and same-date rows ordered by the numeric part of the invoice number with P before S (P-126 ahead of the S- invoices on the same date).","evidence/sales-by-representative/sbr-deep.json#expandApi,expanded ; evidence/sales-by-representative/sbr-deep.json#expanded.rows[].links",OK,OK,OK,OK,OK,"OK — SV-8624 + S6-R9,S11-R2",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-TYPE-02,C30206,https://shopview.testrail.io/index.php?/cases/view/30206,SBR,SBR — Product Type Filter,SBR — Product Type Filter,"Product Type: three options, Parts & Service default, each option filters right",VIU-Observed-PASS,F28,"Three options, 'Parts & Service' default; 'Parts only' correctly returned zero rep rows because the only credited invoice is a service invoice.",evidence/sales-by-customer/remaining.json#productType,OK,OK,OK,OK,REVIEW — closed enumeration (1): needs a version-pinned anchor or scope-conditional wording (Rule 42),"OK — SV-8621 + S3-R1,S3-R2,S3-R3,S3-R4,S3-R5,S3-R6,S3-R7,S3-R2",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-UNAS-01,C30261,https://shopview.testrail.io/index.php?/cases/view/30261,SBR,SBR — Show Unassigned,SBR — Show Unassigned,"Show Unassigned sits between the column selector and the date picker, off",VIU-Observed-PASS,F31,"A q-toggle labelled 'Show Unassigned' in the toolbar, default off.","evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned",OK,OK,OK,OK,OK,"OK — SV-8639 + S22-R1,S22-R2,S18-R7",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-UNAS-02,C30262,https://shopview.testrail.io/index.php?/cases/view/30262,SBR,SBR — Show Unassigned,SBR — Show Unassigned,Show Unassigned adds one top-pinned Unassigned row that acts like a rep row,VIU-Observed-PASS,"F31,F32","Switching it on adds exactly one top-pinned 'Unassigned(N)' row that expands, totals and sorts like a rep row.","evidence/sales-by-representative/sbr-deep.json#expandApi,expanded ; evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned",OK,OK,OK,OK,OK,"OK — SV-8639 + S22-R3,S22-R4,S22-R5,S22-R6,S6-R1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-UNAS-04,C30264,https://shopview.testrail.io/index.php?/cases/view/30264,SBR,SBR — Show Unassigned,SBR — Show Unassigned,No empty Unassigned row is ever rendered,VIU-Observed-PASS,F31,"With the toggle on and a filter that matches no unassigned invoice (Parts only), no empty Unassigned row was rendered.","evidence/sales-by-representative/sbr-deep.json#showUnassigned,afterToggle,sortWithUnassigned",OK,OK,OK,OK,OK,"OK — SV-8639 + S22-N1,S6-N2",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
