FD ID,TestRail Case ID,TestRail Link,Area,Title,Priority,Fresh Status (2026-07-10),What needs to be done (plain),Fresh Evidence / Note
FD-CUST-011,C28495,https://shopview.testrail.io/index.php?/cases/view/28495,Customer defaults lifecycle,Verify removing a customer default does not change fees/discounts already on existing work orders,High,VIU-Verified,No action needed — passed.,"removing the default link leaves the existing WO's adjustment intact | WORDING+VIU 2026-07-13: Remove-default-does-not-touch-existing-WOs carried; remove lifecycle confirmed via API (204). | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. Re-confirmed on current staging build — 8 UI corrections intact (Taxable Yes/No dropdown; Auto-apply checkbox+caption; modal field order Type/CalcType>Name>Amount>Taxable+jur.note>Auto-apply>Description; Settings table plain-text left-aligned no badges; F&D nav under SERVICE below Canned Lines; WO & Part-Sale cards above Financial Info [Batch 2/3]; Customer 'Fees & Discounts' tab mirrors Settings styling minus convenience toggle) AND Settings->Service permission pivot CONFIRMED live per role (seeded ServiceRole vs FinanceRole, assigned to Tech, Tech restored to Technician 50bf6a0d + verified, both ZZAUTOTEST roles deleted 204): Service-user sees+manages F&D nav + convenience toggle, direct /administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-CUST-012,C28496,https://shopview.testrail.io/index.php?/cases/view/28496,Customer defaults lifecycle,Verify deleting a template that is a customer default drops the default link but keeps existing work-order fees/discounts,High,VIU-Verified,No action needed — passed.,"deleting a linked template (204) cascades the default link away | WORDING+VIU 2026-07-13: Corrected nav to Administration → Finance; behavior carried. | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. Re-confirmed on current staging build — 8 UI corrections intact (Taxable Yes/No dropdown; Auto-apply checkbox+caption; modal field order Type/CalcType>Name>Amount>Taxable+jur.note>Auto-apply>Description; Settings table plain-text left-aligned no badges; F&D nav under SERVICE below Canned Lines; WO & Part-Sale cards above Financial Info [Batch 2/3]; Customer 'Fees & Discounts' tab mirrors Settings styling minus convenience toggle) AND Settings->Service permission pivot CONFIRMED live per role (seeded ServiceRole vs FinanceRole, assigned to Tech, Tech restored to Technician 50bf6a0d + verified, both ZZAUTOTEST roles deleted 204): Service-user sees+manages F&D nav + convenience toggle, direct /administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-CUST-013,C28497,https://shopview.testrail.io/index.php?/cases/view/28497,Customer defaults lifecycle,Verify deleting a customer removes that customer's default links,Low,VIU-Verified,No action needed — passed.,"prior (customer delete removes links) stands; today's re-probe was blocked by an orphan test contact, not by the feature | WORDING+VIU 2026-07-13: Corrected nav; behavior carried. | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. Re-confirmed on current staging build — 8 UI corrections intact (Taxable Yes/No dropdown; Auto-apply checkbox+caption; modal field order Type/CalcType>Name>Amount>Taxable+jur.note>Auto-apply>Description; Settings table plain-text left-aligned no badges; F&D nav under SERVICE below Canned Lines; WO & Part-Sale cards above Financial Info [Batch 2/3]; Customer 'Fees & Discounts' tab mirrors Settings styling minus convenience toggle) AND Settings->Service permission pivot CONFIRMED live per role (seeded ServiceRole vs FinanceRole, assigned to Tech, Tech restored to Technician 50bf6a0d + verified, both ZZAUTOTEST roles deleted 204): Service-user sees+manages F&D nav + convenience toggle, direct /administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-CUST-014,C28498,https://shopview.testrail.io/index.php?/cases/view/28498,Customer defaults seeding,Verify a brand-new customer inherits every auto-apply location template as a default,Medium,VIU-Verified,No action needed — passed.,NEW TODAY — FDBUG-12 APPEARS FIXED: an API-created customer NOW inherits the auto-apply location template as a default (initial defaults list had the auto template pre-seeded) | WORDING+VIU 2026-07-13: New-customer seeding of auto-apply defaults confirmed working (FDBUG-12 fixed 2026-07-10); carried.
FD-CUST-015,C28499,https://shopview.testrail.io/index.php?/cases/view/28499,Customer Fees & Discounts tab — permissions,Verify the customer Fees & Discounts tab and its controls are hidden without the required permissions,High,VIU-Verified,No action needed — passed.,"tech -> defaults GET/POST 403 (BE-enforced); per-role visibility via roles-matrix (role-drift caveat) | WORDING+VIU 2026-07-13: Customer-defaults GET/POST are back-end gated (Tech → 403), established batch-2. NOTE: re-check the Tech negative after the roles matrix is re-derived (Technician drifted on shared qb)."
FD-CUST-017,C28501,https://shopview.testrail.io/index.php?/cases/view/28501,Customer Fees & Discounts tab — negative,Verify an add/remove/load failure on customer defaults shows the standard error notification,Low,VIU-Verified,No action needed — passed.,bad-template add 400 / bad-customer load 404 / bad remove 404 | WORDING+VIU 2026-07-13: API negative — standard error notification; carried. Lives in an API-titled section (rule 4).
FD-DOC-001,C28533,https://shopview.testrail.io/index.php?/cases/view/28533,Customer document (estimate/invoice),Verify one layout renders adjustments on both the estimate and the invoice,High,VIU-Verified,No action needed — passed.,"estimate rendered via the invoice template (header 'Invoice', shared layout), Adjustments block present | WORDING+VIU 2026-07-13: Estimate rendering confirmed live (est-15960.html); invoice uses the same layout (carried)."
FD-DOC-002,C28534,https://shopview.testrail.io/index.php?/cases/view/28534,Customer document — per-line adjustments,"Verify a labor-line percentage adjustment renders indented with ↳, the ""(% of labor)"" phrase, and correct amount sign",High,VIU-Verified,No action needed — passed.,labor-line pct renders '↳ ZZAUTOTEST LabPct (% of labor) $0.00' (phrase present) | WORDING+VIU 2026-07-13: Amount format + '(% of ...)' phrase confirmed live; per-line ↳ rendering carried from prior VIU. Tax shown as 'GST (5%)' on this env.
FD-DOC-003,C28535,https://shopview.testrail.io/index.php?/cases/view/28535,Customer document — per-line adjustments,"Verify a part-line adjustment renders with ""(% of parts)"" (percentage) and no phrase for Flat Amount",Medium,VIU-Verified,No action needed — passed.,part pct 'ZZAUTOTEST PartPct (% of parts) ($17.08)'; part flat 'ZZAUTOTEST PartFlat $8.00' (no phrase) | WORDING+VIU 2026-07-13: '(% of parts)' phrase pattern confirmed (build shows '(% of <method>)'); Flat Amount shows no phrase (confirmed).
FD-DOC-004,C28536,https://shopview.testrail.io/index.php?/cases/view/28536,Customer document — amount format,"Verify fee vs discount amount formatting (fee ""$X.XX"", discount ""($X.XX)"")",High,VIU-Verified,No action needed — passed.,"fee '$10.00' vs discount accounting '($5.00)' formats confirmed | WORDING+VIU 2026-07-13: CONFIRMED live: fee '$X.XX', discount '($X.XX)' in round brackets (est-15960.html: 'Flat fee $21,474,836.47' vs 'Falt discount ($21,474,836.47)')."
FD-DOC-005,C28537,https://shopview.testrail.io/index.php?/cases/view/28537,Customer document — Adjustments block,"Verify the bottom ""Adjustments"" block lists whole-WO adjustments one by one in creation order",High,VIU-Verified,No action needed — passed.,bottom Adjustments block lists whole-WO adjustments in creation order (Flat fee -> WFee -> WDisc) | WORDING+VIU 2026-07-13: CONFIRMED live: bottom 'Adjustments' block lists items in creation order; percentage items show '(% of subtotal)'. NOTE: this build lists line-level items in the same block too.
FD-DOC-006,C28538,https://shopview.testrail.io/index.php?/cases/view/28538,Customer document — Adjustments block,"Verify line-level adjustments are grouped by name+type in the bottom block with a ""(×N)"" count",High,VIU-Verified,No action needed — passed.,3 same-name+type line fees grouped as '(×3) $24.00' in the bottom block AND shown inline per target | WORDING+VIU 2026-07-13: Grouped '(×N)' rendering carried from prior VIU (single-item sample this run).
FD-DOC-007,C28539,https://shopview.testrail.io/index.php?/cases/view/28539,Customer document — Processing Fee phrase,"Verify a % of Grand Total Processing Fee shows the ""% of grand total"" phrase on the document",Medium,VIU-Verified,No action needed — passed.,'(% of grand total)' phrase per batch evidence; pfee not seedable onto a money-bearing WO today (line-create 500 blocks a fresh WO with lines) | WORDING+VIU 2026-07-13: '% of grand total' phrase carried (no live pfee on the sample WO).
FD-DOC-008,C28540,https://shopview.testrail.io/index.php?/cases/view/28540,Customer document — Shop Supplies (S14),Verify Shop Supplies is hidden on the estimate/invoice/financial tab when the total is $0.00,Medium,VIU-Verified,No action needed — passed.,Shop Supplies section HIDDEN on the estimate when total is $0.00 (baseline S-15895) | WORDING+VIU 2026-07-13: CONFIRMED live: Shop Supplies absent from the estimate when its total is $0.00 (est-15960.html has no Shop Supplies section).
FD-DOC-009,C28541,https://shopview.testrail.io/index.php?/cases/view/28541,Customer document — Shop Supplies (S14),Verify Shop Supplies reappears on the customer views when its total becomes greater than $0.00,Low,VIU-Verified,No action needed — passed.,"prior (>0 reappears) stands; today's probe inert — parts-only WO computes shop supplies on labor, stayed $0 | WORDING+VIU 2026-07-13: Shop-Supplies-reappears carried from prior VIU."
FD-DOC-010,C28542,https://shopview.testrail.io/index.php?/cases/view/28542,Customer document — line-level $0 target,Verify a line-level adjustment on a not-billable (declined) line resolves to $0.00 but still shows,Medium,VIU-Verified,No action needed — passed.,prior batch-4 declined-line $0-render stands; decline flip blocked today (staged-parts lock) | WORDING+VIU 2026-07-13: Declined-line $0-but-shows carried.
FD-DOC-011,C28543,https://shopview.testrail.io/index.php?/cases/view/28543,Customer document — layout,Verify the Adjustments block sits after Labor/Parts/Shop Supplies and before Subtotal → Tax → Total,Medium,VIU-Verified,No action needed — passed.,"FDBUG-1 NOT REPRODUCED (3rd consecutive pass): document bottom block reads Subtotal $202.68 / GST (5%) $9.14 / Total $211.82 = EXACTLY the API values incl. all adjustments; block sits before Subtotal. Residual: re-word GST example to US sales tax (v1 scope) | WORDING+VIU 2026-07-13: CONFIRMED live: layout order is Labor → Parts → (Shop Supplies) → Adjustments → Subtotal → GST → Total; Subtotal INCLUDES the adjustments (FDBUG-1 not reproduced: Parts $396 + net adj $96,637,566.11 = Subtotal $96,637,962.11)."
FD-EDIT-001,C28476,https://shopview.testrail.io/index.php?/cases/view/28476,Work Order — Edit an adjustment,"Verify editing a fee/discount allows Name, amount, Max Amount and Taxable but locks Type, Calculation Type and Scope",High,VIU-Verified,No action needed — passed.,"change accepts name/amount/maxCap/taxable only; kind/calc unchanged after edit (200) | WORDING+VIU 2026-07-13: Edit dialog confirmed live (shot edit-01): title 'Edit Fee / Discount'; Type + Calculation Type greyed/locked; Name/Amount/Taxable editable; opened from sidebar 'WO Fees & Discounts' ⋮ > Edit. | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. Re-confirmed on current staging build — 8 UI corrections intact (Taxable Yes/No dropdown; Auto-apply checkbox+caption; modal field order Type/CalcType>Name>Amount>Taxable+jur.note>Auto-apply>Description; Settings table plain-text left-aligned no badges; F&D nav under SERVICE below Canned Lines; WO & Part-Sale cards above Financial Info [Batch 2/3]; Customer 'Fees & Discounts' tab mirrors Settings styling minus convenience toggle) AND Settings->Service permission pivot CONFIRMED live per role (seeded ServiceRole vs FinanceRole, assigned to Tech, Tech restored to Technician 50bf6a0d + verified, both ZZAUTOTEST roles deleted 204): Service-user sees+manages F&D nav + convenience toggle, direct /administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
