internal_id,case_id,link,surface,recheck_outcome,note,evidence,build,date,provenance_restamped
SBC-NAV-01,C30096,https://shopview.testrail.io/index.php?/cases/view/30096,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-LOC-04,C30577,https://shopview.testrail.io/index.php?/cases/view/30577,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-PERS-01,C30579,https://shopview.testrail.io/index.php?/cases/view/30579,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
IV-PERS-02,C30580,https://shopview.testrail.io/index.php?/cases/view/30580,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-PERS-03,C30581,https://shopview.testrail.io/index.php?/cases/view/30581,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
IV-PERS-04,C30582,https://shopview.testrail.io/index.php?/cases/view/30582,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
IV-SORT-01,C30583,https://shopview.testrail.io/index.php?/cases/view/30583,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
IV-SORT-02,C30584,https://shopview.testrail.io/index.php?/cases/view/30584,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
IV-SORT-03,C30585,https://shopview.testrail.io/index.php?/cases/view/30585,COLUMNS/SELECTOR,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/colsel-and-singleloc.json + screen-columns.json,v3.4.1-3d03023,2026-08-04,yes
IV-EXP-01,C30587,https://shopview.testrail.io/index.php?/cases/view/30587,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-EXP-02,C30588,https://shopview.testrail.io/index.php?/cases/view/30588,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-EXP-03,C30589,https://shopview.testrail.io/index.php?/cases/view/30589,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-EXP-04,C30590,https://shopview.testrail.io/index.php?/cases/view/30590,EXPORT FILE,CHANGED,"CHANGED — the new ""Date Range:"" line made its ""first line"" claim false; CORRECTED this run",evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-EXP-05,C30591,https://shopview.testrail.io/index.php?/cases/view/30591,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-EXP-06,C30592,https://shopview.testrail.io/index.php?/cases/view/30592,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-EXP-07,C30593,https://shopview.testrail.io/index.php?/cases/view/30593,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-EXP-09,C30595,https://shopview.testrail.io/index.php?/cases/view/30595,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-VIS-01,C30596,https://shopview.testrail.io/index.php?/cases/view/30596,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
IV-VIS-02,C30597,https://shopview.testrail.io/index.php?/cases/view/30597,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-VIS-04,C30599,https://shopview.testrail.io/index.php?/cases/view/30599,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
IV-VIS-05,C30600,https://shopview.testrail.io/index.php?/cases/view/30600,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
IV-VIS-06,C30601,https://shopview.testrail.io/index.php?/cases/view/30601,SCREEN,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + per-report screenshots,v3.4.1-3d03023,2026-08-04,yes
IV-VIS-07,C30602,https://shopview.testrail.io/index.php?/cases/view/30602,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-PERM-01,C30603,https://shopview.testrail.io/index.php?/cases/view/30603,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-PERM-02,C30604,https://shopview.testrail.io/index.php?/cases/view/30604,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-API-01,C30605,https://shopview.testrail.io/index.php?/cases/view/30605,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-API-02,C30606,https://shopview.testrail.io/index.php?/cases/view/30606,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-API-03,C30607,https://shopview.testrail.io/index.php?/cases/view/30607,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-API-05,C30609,https://shopview.testrail.io/index.php?/cases/view/30609,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
IV-API-06,C30610,https://shopview.testrail.io/index.php?/cases/view/30610,API,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/env-validation-calc-recheck.json (validation + payload shape re-probed),v3.4.1-3d03023,2026-08-04,yes
SBC-EXP-16,C38856,https://shopview.testrail.io/index.php?/cases/view/38856,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
TU-COL-01,C38859,https://shopview.testrail.io/index.php?/cases/view/38859,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
PV-EXP-11,C38885,https://shopview.testrail.io/index.php?/cases/view/38885,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
TU-EXP-09,C38887,https://shopview.testrail.io/index.php?/cases/view/38887,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-CALC-10,C38890,https://shopview.testrail.io/index.php?/cases/view/38890,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
IV-DATE-09,C38892,https://shopview.testrail.io/index.php?/cases/view/38892,FILTERS/DATES,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
SBR-CALC-09,C38894,https://shopview.testrail.io/index.php?/cases/view/38894,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
SBC-LOC-04,C38912,https://shopview.testrail.io/index.php?/cases/view/38912,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
SBR-LOC-05,C38913,https://shopview.testrail.io/index.php?/cases/view/38913,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
PV-FILT-14,C38914,https://shopview.testrail.io/index.php?/cases/view/38914,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
TU-LOC-06,C38915,https://shopview.testrail.io/index.php?/cases/view/38915,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-FLT-09,C38916,https://shopview.testrail.io/index.php?/cases/view/38916,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-LOC-06,C38917,https://shopview.testrail.io/index.php?/cases/view/38917,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
WIP-EXP-10,C38918,https://shopview.testrail.io/index.php?/cases/view/38918,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
PV-PREC-01,C38924,https://shopview.testrail.io/index.php?/cases/view/38924,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
PV-PREC-02,C38925,https://shopview.testrail.io/index.php?/cases/view/38925,CALCULATION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/b30-wip-contract.json + evidence/ruling3/money-and-crosscheck.json,v3.4.1-3d03023,2026-08-04,yes
SBC-PERM-05,C39447,https://shopview.testrail.io/index.php?/cases/view/39447,NAV/PERMISSION,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/screen/screen-columns.json (nav headings) + env-validation-calc-recheck.json,v3.4.1-3d03023,2026-08-04,yes
SBC-API-06,C43546,https://shopview.testrail.io/index.php?/cases/view/43546,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
PV-EXP-12,C43547,https://shopview.testrail.io/index.php?/cases/view/43547,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
IV-EXP-10,C43548,https://shopview.testrail.io/index.php?/cases/view/43548,EXPORT FILE,CONFIRMED,surface re-observed live on v3.4.1-3d03023; unchanged,evidence/location-and-metadata-matrix.json (36/36 surfaces re-captured),v3.4.1-3d03023,2026-08-04,yes
