group,foreign_case,author,section,case_verdict,unit_where,unit_verdict,strength,signature,missing_token,our_cases,why,assertion
37,C1799,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,COVERED-BY,step2.expected,CANDIDATE GAP,PHRASING,$invoicedtechhour $invoicedtechhourstotal strong,$invoicedtechhour,,"no case of ours contains '$invoicedtechhour' together with ['$invoicedtechhourstotal', 'strong']",<li>Sum of all <strong>$InvoicedTechHours</strong> for <strong>all users</strong> is correct ($InvoicedTechHoursTotal)</li>
37,C1799,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,COVERED-BY,step3.content,CANDIDATE GAP,PHRASING,profit strong tech,profit,,"no case of ours contains 'profit' together with ['strong', 'tech']",<li>Verify total <strong>Profit Hours</strong> for all techs</li>
37,C1799,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,COVERED-BY,step3.expected,CANDIDATE GAP,PHRASING,$profithourstotal profit strong,$profithourstotal,,"no case of ours contains '$profithourstotal' together with ['profit', 'strong']",<li>Sum of all <strong>Profit Hours</strong> for <strong>all users</strong> is correct ($ProfitHoursTotal)</li>
37,C1799,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,COVERED-BY,step4.content,CANDIDATE GAP,PHRASING,efficiency strong tech,efficiency,,"no case of ours contains 'efficiency' together with ['strong', 'tech']",<li>Verify total <strong>Efficiency</strong> for all techs</li>
37,C1799,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,COVERED-BY,step4.expected,CANDIDATE GAP,PHRASING,$clockedhourstotal $invoicedtechhourstotal efficiency,$clockedhourstotal,,"no case of ours contains '$clockedhourstotal' together with ['$invoicedtechhourstotal', 'efficiency']",<li><p>Sum of all <strong>Efficiency</strong> for <strong>all users</strong> is correct<br />($InvoicedTechHoursTotal / $ClockedHoursTotal)
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,custom_preconds,CANDIDATE GAP,STRONG,invoiced tim multiple,tim,,"no case of ours contains 'tim' together with ['invoiced', 'multiple']",<li>An invoiced WO with multiple clocked in times exists</li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,custom_preconds,CANDIDATE GAP,PHRASING,base efficiency navigated,base,,"no case of ours contains 'base' together with ['efficiency', 'navigated']",<li>User is navigated to the {{BASE_URL}}/reports/technician-efficiency</li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.content,CANDIDATE GAP,PHRASING,corner dots strong,corner,,"no case of ours contains 'corner' together with ['dots', 'strong']",<li>Click on the <strong>menu</strong> (3 dots) in top right corner</li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,COVERED-BY,STRONG,option dropdown list,,C19272,"all of ['option', 'dropdown', 'list'] co-occur in a case of ours",<li><p>A dropdown list with 2 options opens:</p>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,strong summary,strong,,no case of ours contains 'strong' together with ['summary'],<li><strong>Download Summary</strong></li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,expanded strong,expanded,,no case of ours contains 'expanded' together with ['strong'],<li><strong>Download Expanded View</strong></li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step2.content,CANDIDATE GAP,PHRASING,strong summary,strong,,no case of ours contains 'strong' together with ['summary'],<li>Click on <strong>Download Summary</strong></li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step2.expected,CANDIDATE GAP,PHRASING,downloaded efficiency summary.pdf,downloaded,,"no case of ours contains 'downloaded' together with ['efficiency', 'summary.pdf']",<li>Technician-Efficiency-summary.pdf reports is downloaded</li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step3.content,CANDIDATE GAP,PHRASING,corner dots strong,corner,,"no case of ours contains 'corner' together with ['dots', 'strong']",<li>Click on the <strong>menu</strong> (3 dots) in top right corner</li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step3.expected,COVERED-BY,STRONG,option dropdown list,,C19272,"all of ['option', 'dropdown', 'list'] co-occur in a case of ours",<li><p>A dropdown list with 2 options opens:</p>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step3.expected,CANDIDATE GAP,PHRASING,strong summary,strong,,no case of ours contains 'strong' together with ['summary'],<li><strong>Download Summary</strong></li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step3.expected,CANDIDATE GAP,PHRASING,expanded strong,expanded,,no case of ours contains 'expanded' together with ['strong'],<li><strong>Download Expanded View</strong></li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step4.content,CANDIDATE GAP,PHRASING,expanded strong,expanded,,no case of ours contains 'expanded' together with ['strong'],<li>Click on <strong>Download Expanded View</strong></li>
37,C1783,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step4.expected,CANDIDATE GAP,PHRASING,downloaded efficiency expandedview.pdf,downloaded,,"no case of ours contains 'downloaded' together with ['efficiency', 'expandedview.pdf']",<li>Technician-Efficiency-expandedView.pdf reports is downloaded</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,custom_preconds,CANDIDATE GAP,STRONG,invoiced tim multiple,tim,,"no case of ours contains 'tim' together with ['invoiced', 'multiple']",<li>An invoiced WO with multiple clocked in times exists</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,custom_preconds,CANDIDATE GAP,PHRASING,base efficiency navigated,base,,"no case of ours contains 'base' together with ['efficiency', 'navigated']",<li>User is navigated to the {{BASE_URL}}/reports/technician-efficiency</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,custom_preconds,CANDIDATE GAP,PHRASING,downloaded efficiency summary.pdf,downloaded,,"no case of ours contains 'downloaded' together with ['efficiency', 'summary.pdf']",<li>Technician-Efficiency-summary.pdf reports is downloaded</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.content,CANDIDATE GAP,STRONG,strong summary data,data,,"no case of ours contains 'data' together with ['strong', 'summary']",<li>Verify data on the <strong>Summary</strong> report</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,strong structure summary,strong,,"no case of ours contains 'strong' together with ['structure', 'summary']",<li><p>The <strong>Summary</strong> reports structure:</p>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,corner left strong,corner,,"no case of ours contains 'corner' together with ['left', 'strong']",<li><p><strong>Location name</strong> is visible in top left corner</p>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,address strong location,location,,"no case of ours contains 'location' together with ['address', 'strong']",<li><strong>Location address</strong> is visible under Location name</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,efficiency strong tech,efficiency,,"no case of ours contains 'efficiency' together with ['strong', 'tech']",<li><p>Report title <strong>Tech Efficiency</strong> is visible</p>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,strong subtitle summary,strong,,"no case of ours contains 'strong' together with ['subtitle', 'summary']",<li><p>Report subtitle <strong>Summary</strong> is visible</p>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,corner logo organization,corner,,"no case of ours contains 'corner' together with ['logo', 'organization']",<li>Organization <strong>logo</strong> is visible in top right corner </li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,invoice logo strong,invoice,,"no case of ours contains 'invoice' together with ['logo', 'strong']","<li><p><strong>Invoice Date Range</strong> is visible under logo (e.g., Invoice Date Range:"
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,bolded invoice label,bolded,,"no case of ours contains 'bolded' together with ['invoice', 'label']",<li>Invoice Date Range label fonts are bolded</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,previously dat showing,dat,,"no case of ours contains 'dat' together with ['previously', 'showing']",<li>Date range is showing dates that are previously selected in the date filter</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,strong table header,header,,"no case of ours contains 'header' together with ['strong', 'table']",<li><p>Table <strong>header</strong> is visible:</p>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,background gray light,background,,"no case of ours contains 'background' together with ['gray', 'light']",<li>header has light gray background</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,bolded font header,font,,"no case of ours contains 'font' together with ['bolded', 'header']",<li>header fonts are bolded</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,contain header column,contain,C19256 C19257 C19258,"no case of ours contains 'contain' together with ['header', 'column']",<li><p>header contains columns:</p>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,invoiced tech hour,hour,,"no case of ours contains 'hour' together with ['invoiced', 'tech']",<li>Invoiced Tech Hours</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,strong table rows,rows,,"no case of ours contains 'rows' together with ['strong', 'table']",<li><p>Table <strong>rows</strong> are visible:</p>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,gray light separated,gray,,"no case of ours contains 'gray' together with ['light', 'separated']",<li>each technician row is separated by a light gray line</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,aka footer strong,aka,,"no case of ours contains 'aka' together with ['footer', 'strong']",<li><p>Table <strong>footer</strong> aka <strong>Totals</strong> is visible</p>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,background footer gray,background,,"no case of ours contains 'background' together with ['footer', 'gray']",<li>footer has light gray background</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,bolded footer font,font,,"no case of ours contains 'font' together with ['bolded', 'footer']",<li>footer fonts are bolded</li>
37,C1784,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,gst number strong,gst,,"no case of ours contains 'gst' together with ['number', 'strong']",<li><p><strong>GST</strong> number and <strong>page</strong> numbers are not visible on the bottom of the page</p></li>
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,custom_preconds,CANDIDATE GAP,STRONG,invoiced tim multiple,tim,,"no case of ours contains 'tim' together with ['invoiced', 'multiple']",<li>An invoiced WO with multiple clocked in times exists</li>
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,custom_preconds,CANDIDATE GAP,PHRASING,base efficiency navigated,base,,"no case of ours contains 'base' together with ['efficiency', 'navigated']",<li>User is navigated to the {{BASE_URL}}/reports/technician-efficiency</li>
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,custom_preconds,CANDIDATE GAP,PHRASING,downloaded efficiency expandedview.pdf,downloaded,,"no case of ours contains 'downloaded' together with ['efficiency', 'expandedview.pdf']",<li>Technician-Efficiency-expandedView.pdf reports is downloaded</li>
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.content,CANDIDATE GAP,STRONG,expandedview strong data,data,,"no case of ours contains 'data' together with ['expandedview', 'strong']",<li>Verify data on the <strong>ExpandedView</strong> report</li>
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,company section full,full,,"no case of ours contains 'full' together with ['company', 'section']",<li>Each technician's section should start with the full company header on top.
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,pag span first,first,,"no case of ours contains 'first' together with ['pag', 'span']","If a technician's report spans multiple pages, the header should appear only on the first page</li>"
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,expandedview strong structure,expandedview,,"no case of ours contains 'expandedview' together with ['strong', 'structure']",<li><p>The <strong>ExpandedView</strong> reports structure:</p>
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,corner left strong,corner,,"no case of ours contains 'corner' together with ['left', 'strong']",<li><p><strong>Location name</strong> is visible in top left corner</p>
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,address strong location,location,,"no case of ours contains 'location' together with ['address', 'strong']",<li><strong>Location address</strong> is visible under Location name</li>
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,efficiency strong tech,efficiency,,"no case of ours contains 'efficiency' together with ['strong', 'tech']",<li><p>Report title <strong>Tech Efficiency</strong> is visible</p>
37,C1785,Vladimir Tomovic,Test Cases > Reports > Technician Efficiency,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,$technicianname strong subtitle,$technicianname,,"no case of ours contains '$technicianname' together with ['strong', 'subtitle']",<li><p>Report subtitle <strong>$TechnicianName</strong> is visible</p>
