internal_id,cid,link,report,area,title,verdict,field_title,field_preconditions,field_steps,field_expected,field_references,field_section,field_notes,evidence,finding,recheck,build_marker
IV-EXP-03,C30589,https://shopview.testrail.io/index.php?/cases/view/30589,IV,IV — Exports,Export number formats: money to 2 decimals; Margin % to 1 with em-dash,DEVIATION,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/exports/iv__*.head.txt · evidence/pdf-text/iv__*.txt,"Item 1 is confirmed - money to two decimals, Margin % to one decimal with a percent sign, and ""—"" for an undefined Margin %, in both files. Item 2 is REFUTED: the CSV does NOT write plain unseparated numbers - it uses full on-screen currency formatting with a dollar sign and thousands separators, e.g. ""$11,176.88"" quoted because of the comma. The IV spec v3 Story 10 context note says ""in the CSV, money values are written as plain numbers with two decimals and NO thousands separators (so they parse cleanly in a spreadsheet)"". Read: a real, spreadsheet-hostile deviation - every money column will import as text. Item 3 is confirmed for the PDF. ALSO WORTH RECORDING: for W4707QP the screen shows Margin % ""56.0%"" while both files show ""56.1%"" (the API value is 56.05) - the same row disagrees between screen and file.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-EXP-04,C30590,https://shopview.testrail.io/index.php?/cases/view/30590,IV,IV — Exports,PDF header shows report name; org; period and an as-of line; logo if set,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/exports/iv__*.head.txt · evidence/pdf-text/iv__*.txt,"The PDF header carries all four required elements, read out of the extracted text: ""Inventory Value"" / ""Staging Foothills Group Inc"" / ""Start Date Range: Aug 1, 2026 - Aug 4, 2026"" / ""As of 2026-08-04"", followed by ""Locations: ..."". The CSV contains no logo - only the two metadata lines and the data.","This org has no shop logo set, so the logo-present branch is not observed; and the ""no snapshot available for the period"" header variant was not reachable. Set a logo and re-run on the final build.",v3.4.1-0ed4433
IV-EXP-05,C30591,https://shopview.testrail.io/index.php?/cases/view/30591,IV,IV — Exports,Downloaded files are named inventory-value-report.pdf and .csv,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/exports/iv__*.head.txt · evidence/pdf-text/iv__*.txt,Exact match: the responses carry Content-Disposition: attachment; filename=inventory-value-report.csv and filename=inventory-value-report.pdf.,Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-EXP-06,C30592,https://shopview.testrail.io/index.php?/cases/view/30592,IV,IV — Exports,Exports are generated server-side over the full filtered set,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/exports/iv__*.head.txt · evidence/pdf-text/iv__*.txt,"Proven decisively: a CSV taken without visiting any later page contains 5,657 data rows (9,279 with two locations in scope) while the browser holds only one page, and its Totals row matches the server-computed totals exactly - the file is built server-side over the full filtered set, not from the loaded rows.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-EXP-07,C30593,https://shopview.testrail.io/index.php?/cases/view/30593,IV,IV — Exports,An over-cap set produces no file and shows the too-large-to-export message,EXTERNAL-DEPENDENCY,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/iv-pdf-boundary.json · evidence/api/pdfprobe.json,"The 10,000-row cap is not reachable on this organisation: the widest possible Inventory Value scope - every category, every vendor, no search, both locations - is 9,275 rows, and the CSV of that scope succeeds with HTTP 200. So the cap message cannot be produced here. IMPORTANT and separate: the PDF of that same scope FAILS, but not with the cap message - it returns a raw HTTP 500 (see the deviation recorded against IV-EXP-09 and STAGED-CHANGES.md), so a tester running this case today would see the wrong failure for the wrong reason.","Re-run on an organisation with more than 10,000 in-stock part rows, or once a developer can lower the cap for a test. Also re-confirm on the final build.",v3.4.1-0ed4433
IV-EXP-09,C30595,https://shopview.testrail.io/index.php?/cases/view/30595,IV,IV — Exports,Download notifications: verbatim success and failure texts per format,DEVIATION,OK,OK,OK,"EDIT NEEDED - add the observed 500/timeout behaviour as a tester note so a failed large PDF is recognised, not mistaken for the cap",OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/iv-pdf-boundary.json · evidence/api/pdfprobe.json,"THE MOST REPORTABLE DEFECT IN THIS REPORT. The success and failure notification strings could not be read as toasts this run, but the failure PATH was reproduced repeatedly and characterised: the PDF export of a large scope returns HTTP 500 with the build's own doubled text ""An error occurred. We're sorry for this inconvenience, please try again a bit later later."" It is a ~30-SECOND SERVER-SIDE TIMEOUT, not a row cap - the PDF succeeded at 1, 11, 149, 269, 276, 320, 396, 408, 411, 532, 538 and 578 filtered rows (18-31 s) and failed at 538, 578, 648, 725, 793, 896, 1339, 3872, 4416, 4811, 5154, 5657 and 9275 rows, with EVERY failure landing at 31-33 s. It is non-deterministic at the boundary: 578 rows succeeded at 25.4 s in one run and failed at 32.2 s in another. The CSV of the identical scope returns in 0.8-2.2 s, always 200. Because the whole list (5,657 / 9,275 rows) is UNDER the 10,000-row cap, the friendly ""This report is too large to export"" guard is never reached - the renderer times out first and the user gets a raw error. Request ids captured for every probe.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-VIS-01,C30596,https://shopview.testrail.io/index.php?/cases/view/30596,IV,IV — Visual & Accessibility,All-white table with no row shading on the standard report backdrop,DEVIATION,OK,OK,OK,"EDIT NEEDED - item 1 should say the headers are a very light grey band, not white",OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"No alternating row shading (consecutive rows compute to the same background) and the table sits on the standard soft report backdrop - both confirmed. As on WIP, the column headers are not pure white but rgb(249, 250, 251), a very light grey.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-VIS-02,C30597,https://shopview.testrail.io/index.php?/cases/view/30597,IV,IV — Visual & Accessibility,Toolbar layout: menu leftmost then Column Selection; then the 5 filters,DEVIATION,OK,OK,OK,"EDIT NEEDED - item 2: the build order is part search, date range, Category, Vendor, Location",OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"Item 1 is exactly right: the three-dot download menu is leftmost in the action cluster, immediately followed by the Column Selection control. Item 2 has the filters in a different order: the build runs the part search BEFORE the date-range control - ""Search parts"", then ""This Month"", then Category, then Vendor, then Location (rightmost) - whereas S12-R3 puts the date range first.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-VIS-04,C30599,https://shopview.testrail.io/index.php?/cases/view/30599,IV,IV — Visual & Accessibility,Long Description; Category and Vendor truncate on hover; Part # never does,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"The text columns behave as required in the live layout: long descriptions such as ""SAE 50 SYNTHETIC TRANSMISSION FLUID BULK (122205) (PER LITER)"" are constrained to their column while the Part # column is never clipped, and Total Cost stays pinned as the middle columns scroll out of view.",The ellipsis glyph and the hover-reveal of the full value need a narrowed-window capture with a deliberately over-long value. Re-run on the final build.,v3.4.1-0ed4433
IV-VIS-05,C30600,https://shopview.testrail.io/index.php?/cases/view/30600,IV,IV — Visual & Accessibility,"In dark mode the page background, toolbar, cells; the ""—"" glyph remain legible",VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"The application ships a dark mode and this report is built from the same standard table components as the rest of the suite; the ""—"" glyph is confirmed present in the live Vendor cells that dark mode would have to keep legible.","NOT observed in dark mode this run - the dark-mode toggle was not driven. Re-run with dark mode on and read the background, toolbar, cells and the ""—"" glyph.",v3.4.1-0ed4433
IV-VIS-06,C30601,https://shopview.testrail.io/index.php?/cases/view/30601,IV,IV — Visual & Accessibility,Each sortable header exposes its sort state and shows the direction,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,The visual half is confirmed: every sortable header carries a caret and the active sort column shows its direction (the Total Cost header shows the descending caret on load).,"The assistive-technology half was not established - the headers did not expose an aria-sort attribute in the reads taken, so this needs an accessibility-inspector pass. Re-run on the final build.",v3.4.1-0ed4433
IV-VIS-07,C30602,https://shopview.testrail.io/index.php?/cases/view/30602,IV,IV — Visual & Accessibility,The icon-only download and Column Selection buttons carry accessible names,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/ui/obs-final.json (iv.*) · evidence/ui/iv-default.png,"Confirmed live: the three-dot download button carries aria-label ""Export report"" and the column button carries aria-label ""Column Selection"", so neither is announced as an unnamed button.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-PERM-01,C30603,https://shopview.testrail.io/index.php?/cases/view/30603,IV,IV — Permissions,A user with ordinary reports access can open Inventory Value,VIU-Observed-PASS,OK,OK,OK,OK,OK - ticket present; the spec reference is a Story Prerequisite or context note rather than a numbered requirement,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/seed-perms.json · evidence/api/seed2.json,"Proven POSITIVELY with a seeded minimal subject: a Sales Representative holding just 8 atoms, including reportsPageAccess, got HTTP 200 on the Inventory Value data endpoint AND 200 on its CSV export. No inventory-specific or report-specific atom is involved - the whole fe-permission catalogue contains exactly one report atom. The subject was made by temporarily reassigning an existing holder's role; the original role was restored and verified.",Re-confirm on the final build: the observation is provisional (branch declared not final).,v3.4.1-0ed4433
IV-PERM-02,C30604,https://shopview.testrail.io/index.php?/cases/view/30604,IV,IV — Permissions,Without reports access Inventory Value is absent from the navigation,VIU-Observed-PASS,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/seed-perms.json · evidence/api/seed2.json,"Proven NEGATIVELY and enforced in the back end: a Foreman subject (23 atoms, no reportsPageAccess) got 403 {""error"":""Access denied.""} on the Inventory Value data endpoint AND 403 on its export.",The navigation-absence half still needs a UI read as the unpermitted user. Re-run on the final build.,v3.4.1-0ed4433
IV-API-01,C30605,https://shopview.testrail.io/index.php?/cases/view/30605,IV,IV — API,Nightly snapshot records one row per in-stock non-core part per location,EXTERNAL-DEPENDENCY,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The stored snapshot rows have NO read surface on this build - there is no snapshot/history endpoint (probes 404) and the reporting API returns only the resolved report. What IS proven about the capture, indirectly and live: history EXISTS and is served (a range ending 2026-07-31 returns a recorded day whose Total Cost $485,549.66 differs from today's live $485,542.18), and it began around 2026-08-01 (ranges ending 2026-01-31 and 2020-01-31 return 0 rows). But the per-row captured field set, the every-location coverage and the empty-location-no-rows rule cannot be inspected without that route.","Re-run once the developers expose a read route for the stored inventory snapshot rows. History at this organisation currently starts around 2026-08-01, so the retention cases additionally need months of accrued history or dev-seeded dates. Also re-confirm on the final build.",v3.4.1-0ed4433
IV-API-02,C30606,https://shopview.testrail.io/index.php?/cases/view/30606,IV,IV — API,A recorded snapshot day equals what the live report showed that day,EXTERNAL-DEPENDENCY,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The stored snapshot rows have NO read surface on this build - there is no snapshot/history endpoint (probes 404) and the reporting API returns only the resolved report. What IS proven about the capture, indirectly and live: history EXISTS and is served (a range ending 2026-07-31 returns a recorded day whose Total Cost $485,549.66 differs from today's live $485,542.18), and it began around 2026-08-01 (ranges ending 2026-01-31 and 2020-01-31 return 0 rows). The ""a recorded day equals what the live report showed that day"" equality cannot be checked field by field without that route; the only available evidence is that the recorded day's totals differ from today's, which is consistent with but does not prove the equality.","Re-run once the developers expose a read route for the stored inventory snapshot rows. History at this organisation currently starts around 2026-08-01, so the retention cases additionally need months of accrued history or dev-seeded dates. Also re-confirm on the final build.",v3.4.1-0ed4433
IV-API-03,C30607,https://shopview.testrail.io/index.php?/cases/view/30607,IV,IV — API,Nightly snapshot: re-running the capture for a date replaces that date's rows,EXTERNAL-DEPENDENCY,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The stored snapshot rows have NO read surface on this build - there is no snapshot/history endpoint (probes 404) and the reporting API returns only the resolved report. What IS proven about the capture, indirectly and live: history EXISTS and is served (a range ending 2026-07-31 returns a recorded day whose Total Cost $485,549.66 differs from today's live $485,542.18), and it began around 2026-08-01 (ranges ending 2026-01-31 and 2020-01-31 return 0 rows). The idempotent re-run (replace that date's rows, no duplicates) needs both the read route and a way to trigger the capture - neither is available to QA.","Re-run once the developers expose a read route for the stored inventory snapshot rows. History at this organisation currently starts around 2026-08-01, so the retention cases additionally need months of accrued history or dev-seeded dates. Also re-confirm on the final build.",v3.4.1-0ed4433
IV-API-04,C30608,https://shopview.testrail.io/index.php?/cases/view/30608,IV,IV — API,Nightly snapshot: a re-run records today's truth; it cannot rebuild a past day,EXTERNAL-DEPENDENCY,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The stored snapshot rows have NO read surface on this build - there is no snapshot/history endpoint (probes 404) and the reporting API returns only the resolved report. What IS proven about the capture, indirectly and live: history EXISTS and is served (a range ending 2026-07-31 returns a recorded day whose Total Cost $485,549.66 differs from today's live $485,542.18), and it began around 2026-08-01 (ranges ending 2026-01-31 and 2020-01-31 return 0 rows). The no-backfill half is CONFIRMED live (0 rows for every date before recording began), but the ""a re-run records under the CURRENT date and cannot rewrite a past day"" half needs the read route and a capture trigger.","Re-run once the developers expose a read route for the stored inventory snapshot rows. History at this organisation currently starts around 2026-08-01, so the retention cases additionally need months of accrued history or dev-seeded dates. Also re-confirm on the final build.",v3.4.1-0ed4433
IV-API-05,C30609,https://shopview.testrail.io/index.php?/cases/view/30609,IV,IV — API,Snapshot retention: daily captures are kept for 0–13 months,EXTERNAL-DEPENDENCY,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The stored snapshot rows have NO read surface on this build - there is no snapshot/history endpoint (probes 404) and the reporting API returns only the resolved report. What IS proven about the capture, indirectly and live: history EXISTS and is served (a range ending 2026-07-31 returns a recorded day whose Total Cost $485,549.66 differs from today's live $485,542.18), and it began around 2026-08-01 (ranges ending 2026-01-31 and 2020-01-31 return 0 rows). The 0-13-month daily retention band cannot be observed: retained history here is only a few days deep, so there is nothing in either band to compare.","Re-run once the developers expose a read route for the stored inventory snapshot rows. History at this organisation currently starts around 2026-08-01, so the retention cases additionally need months of accrued history or dev-seeded dates. Also re-confirm on the final build.",v3.4.1-0ed4433
IV-API-06,C30610,https://shopview.testrail.io/index.php?/cases/view/30610,IV,IV — API,Thinned history still served by the closest-recorded-day rule,EXTERNAL-DEPENDENCY,OK,OK,OK,OK,OK,OK,"EDIT NEEDED - add the Rule-49 non-final-build marker: ""Observed live on QA branch sv8582, build v3.4.1-0ed4433, 2026-08-03/04; the branch was declared NOT FINAL, so this is provisional and queued for re-check.""",evidence/api/api-wip-iv.json (iv.*) · evidence/api/api-probe3.json · api-probe5.json,"The stored snapshot rows have NO read surface on this build - there is no snapshot/history endpoint (probes 404) and the reporting API returns only the resolved report. What IS proven about the capture, indirectly and live: history EXISTS and is served (a range ending 2026-07-31 returns a recorded day whose Total Cost $485,549.66 differs from today's live $485,542.18), and it began around 2026-08-01 (ranges ending 2026-01-31 and 2020-01-31 return 0 rows). Thinned history older than 13 months does not exist at this organisation, so the closest-recorded-day rule cannot be exercised over pruned gaps. NOTE: the closest-recorded-day rule itself is currently resolving one day LATE (see IV-DATE-02/IV-DATE-04), which this case would inherit.","Re-run once the developers expose a read route for the stored inventory snapshot rows. History at this organisation currently starts around 2026-08-01, so the retention cases additionally need months of accrued history or dev-seeded dates. Also re-confirm on the final build.",v3.4.1-0ed4433
